Total Number of Records          52200.
             DATA SET: /usr/local/fer_dsets/data/GPW/gpw_2015_2dim.nc
             X: 0.5 to 52200.5
 Column  1: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  2: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  3: POPULATION_DENSITY is Population Density, v4.10 (2000, 2005, 2010, 2015, 2020): 1 degree (Persons per square kilometer)   BAD FLAG : -1.E+34
LON,LAT,POPULATION_DENSITY
26.5,60.5,35.3174  
27.5,60.5,23.7898  
28.5,60.5,33.1429  
29.5,60.5,37.4153  
30.5,60.5,346.669  
31.5,60.5,31.803  
32.5,60.5,12.6982  
33.5,60.5,8.41997  
34.5,60.5,6.17868  
35.5,60.5,3.09754  
36.5,60.5,2.40529  
37.5,60.5,2.47642  
38.5,60.5,2.6904  
39.5,60.5,3.2223  
40.5,60.5,3.17199  
41.5,60.5,2.92567  
42.5,60.5,3.29964  
43.5,60.5,2.51008  
44.5,60.5,1.96933  
45.5,60.5,4.99066  
46.5,60.5,5.81716  
47.5,60.5,3.52674  
48.5,60.5,2.27497  
49.5,60.5,1.57527  
50.5,60.5,1.12527  
51.5,60.5,1.06429  
52.5,60.5,2.92332  
53.5,60.5,3.18403  
54.5,60.5,3.19559  
55.5,60.5,1.55768  
56.5,60.5,1.31536  
57.5,60.5,1.34019  
58.5,60.5,1.36751  
59.5,60.5,6.80952  
60.5,60.5,4.58769  
61.5,60.5,2.14133  
62.5,60.5,0.815993  
63.5,60.5,2.74834  
64.5,60.5,3.16846  
65.5,60.5,3.16846  
66.5,60.5,3.16846  
67.5,60.5,3.16846  
68.5,60.5,3.16846  
69.5,60.5,3.16846  
70.5,60.5,3.16846  
71.5,60.5,3.16846  
72.5,60.5,3.16846  
73.5,60.5,3.16846  
74.5,60.5,3.16846  
75.5,60.5,3.16846  
76.5,60.5,2.86517  
77.5,60.5,8.10052  
78.5,60.5,0.914938  
79.5,60.5,1.11767  
80.5,60.5,1.03271  
81.5,60.5,1.30355  
82.5,60.5,1.04329  
83.5,60.5,0.377067  
84.5,60.5,0.443229  
85.5,60.5,0.248796  
86.5,60.5,0.248796  
87.5,60.5,0.248796  
88.5,60.5,0.248796  
89.5,60.5,0.234542  
90.5,60.5,0.212739  
91.5,60.5,0.1918  
92.5,60.5,0.221727  
93.5,60.5,0.229196  
94.5,60.5,0.227835  
95.5,60.5,0.0649893  
96.5,60.5,0.0210031  
97.5,60.5,0.0210031  
98.5,60.5,0.0210031  
99.5,60.5,0.0637533  
100.5,60.5,0.0212728  
101.5,60.5,0.0210031  
102.5,60.5,0.0210031  
103.5,60.5,0.0210031  
104.5,60.5,0.0224435  
105.5,60.5,0.0256417  
106.5,60.5,0.0263515  
107.5,60.5,0.0263515  
108.5,60.5,0.0263515  
109.5,60.5,0.0786801  
110.5,60.5,0.468609  
111.5,60.5,0.522407  
112.5,60.5,0.523977  
113.5,60.5,0.524579  
114.5,60.5,0.500283  
115.5,60.5,0.388359  
116.5,60.5,0.417221  
117.5,60.5,0.260417  
118.5,60.5,0.169715  
119.5,60.5,0.169715  
120.5,60.5,0.169715  
121.5,60.5,0.169715  
122.5,60.5,0.169715  
123.5,60.5,0.169715  
124.5,60.5,0.235678  
125.5,60.5,0.564917  
126.5,60.5,0.280564  
127.5,60.5,0.24281  
128.5,60.5,0.379919  
129.5,60.5,0.75422  
130.5,60.5,0.960488  
131.5,60.5,0.591594  
132.5,60.5,0.348638  
133.5,60.5,0.109084  
134.5,60.5,0.0919934  
135.5,60.5,0.0919934  
136.5,60.5,0.0919934  
137.5,60.5,0.0919934  
138.5,60.5,0.0621999  
139.5,60.5,0.0501103  
140.5,60.5,0.0501103  
141.5,60.5,0.0501103  
142.5,60.5,0.0501103  
143.5,60.5,0.0501103  
144.5,60.5,0.0501103  
145.5,60.5,0.062408  
146.5,60.5,0.104995  
147.5,60.5,0.128019  
148.5,60.5,0.129586  
149.5,60.5,0.131903  
150.5,60.5,0.19893  
151.5,60.5,0.284646  
152.5,60.5,0.18248  
153.5,60.5,0.126791  
154.5,60.5,0.126684  
155.5,60.5,0.127283  
156.5,60.5,0.102946  
157.5,60.5,-1.E+34  
158.5,60.5,-1.E+34  
159.5,60.5,0.0240755  
160.5,60.5,0.0240755  
161.5,60.5,0.0873824  
162.5,60.5,0.0965189  
163.5,60.5,0.0874291  
164.5,60.5,0.0611322  
165.5,60.5,0.066964  
166.5,60.5,0.0663177  
167.5,60.5,0.0663177  
168.5,60.5,0.0663177  
169.5,60.5,0.0663177  
170.5,60.5,0.0663177  
171.5,60.5,0.0663177  
172.5,60.5,0.0663177  
173.5,60.5,-1.E+34  
174.5,60.5,-1.E+34  
175.5,60.5,-1.E+34  
176.5,60.5,-1.E+34  
177.5,60.5,-1.E+34  
178.5,60.5,-1.E+34  
179.5,60.5,-1.E+34  
-179.5,61.5,-1.E+34  
-178.5,61.5,-1.E+34  
-177.5,61.5,-1.E+34  
-176.5,61.5,-1.E+34  
-175.5,61.5,-1.E+34  
-174.5,61.5,-1.E+34  
-173.5,61.5,-1.E+34  
-172.5,61.5,-1.E+34  
-171.5,61.5,-1.E+34  
-170.5,61.5,-1.E+34  
-169.5,61.5,-1.E+34  
-168.5,61.5,-1.E+34  
-167.5,61.5,-1.E+34  
-166.5,61.5,7.1752  
-165.5,61.5,0.36461  
-164.5,61.5,-1.E+34  
-163.5,61.5,-1.E+34  
-162.5,61.5,0.185189  
-161.5,61.5,0.0592692  
-160.5,61.5,0.0701461  
-159.5,61.5,-1.E+34  
-158.5,61.5,-1.E+34  
-157.5,61.5,-1.E+34  
-156.5,61.5,-1.E+34  
-155.5,61.5,-1.E+34  
-154.5,61.5,-1.E+34  
-153.5,61.5,0.00172634  
-152.5,61.5,0.00328939  
-151.5,61.5,0.0627725  
-150.5,61.5,0.243295  
-149.5,61.5,53.1645  
-148.5,61.5,0.024778  
-147.5,61.5,0.00142733  
-146.5,61.5,1.06288  
-145.5,61.5,0.0246263  
-144.5,61.5,0.000727286  
-143.5,61.5,0.00053932  
-142.5,61.5,0.000478558  
-141.5,61.5,0.000453382  
-140.5,61.5,0.00147316  
-139.5,61.5,0.0104699  
-138.5,61.5,0.0178677  
-137.5,61.5,-1.E+34  
-136.5,61.5,0.00350313  
-135.5,61.5,0.0528223  
-134.5,61.5,0.00325279  
-133.5,61.5,0.00149645  
-132.5,61.5,0.0745528  
-131.5,61.5,0.00548922  
-130.5,61.5,0.00482098  
-129.5,61.5,0.00184626  
-128.5,61.5,0.0000508947  
-127.5,61.5,0.00011283  
-126.5,61.5,0.0000422568  
-125.5,61.5,0.0000413383  
-124.5,61.5,0.0000413383  
-123.5,61.5,0.00919045  
-122.5,61.5,0.0000778135  
-121.5,61.5,0.211279  
-120.5,61.5,0.0108561  
-119.5,61.5,0.00000172171  
-118.5,61.5,-1.E+34  
-117.5,61.5,0.129485  
-116.5,61.5,-1.E+34  
-115.5,61.5,-1.E+34  
-114.5,61.5,0.0000149509  
-113.5,61.5,0.245574  
-112.5,61.5,0.00145166  
-111.5,61.5,0.00169622  
-110.5,61.5,0.00225153  
-109.5,61.5,0.00340365  
-108.5,61.5,0.0034182  
-107.5,61.5,0.0034182  
-106.5,61.5,0.0034182  
-105.5,61.5,0.00331343  
-104.5,61.5,-1.E+34  
-103.5,61.5,-1.E+34  
-102.5,61.5,-1.E+34  
-101.5,61.5,-1.E+34  
-100.5,61.5,-1.E+34  
-99.5,61.5,-1.E+34  
-98.5,61.5,-1.E+34  
-97.5,61.5,-1.E+34  
-96.5,61.5,-1.E+34  
-95.5,61.5,-1.E+34  
-94.5,61.5,0.457056  
-93.5,61.5,0.0101493  
-92.5,61.5,-1.E+34  
-91.5,61.5,-1.E+34  
-90.5,61.5,-1.E+34  
-89.5,61.5,-1.E+34  
-88.5,61.5,-1.E+34  
-87.5,61.5,-1.E+34  
-86.5,61.5,-1.E+34  
-85.5,61.5,-1.E+34  
-84.5,61.5,-1.E+34  
-83.5,61.5,-1.E+34  
-82.5,61.5,-1.E+34  
-81.5,61.5,-1.E+34  
-80.5,61.5,-1.E+34  
-79.5,61.5,-1.E+34  
-78.5,61.5,-1.E+34  
-77.5,61.5,-1.E+34  
-76.5,61.5,-1.E+34  
-75.5,61.5,-1.E+34  
-74.5,61.5,-1.E+34  
-73.5,61.5,-1.E+34  
-72.5,61.5,-1.E+34  
-71.5,61.5,0.374366  
-70.5,61.5,-1.E+34  
-69.5,61.5,4.46602  
-68.5,61.5,-1.E+34  
-67.5,61.5,-1.E+34  
-66.5,61.5,-1.E+34  
-65.5,61.5,-1.E+34  
-64.5,61.5,-1.E+34  
-63.5,61.5,-1.E+34  
-62.5,61.5,-1.E+34  
-61.5,61.5,-1.E+34  
-60.5,61.5,-1.E+34  
-59.5,61.5,-1.E+34  
-58.5,61.5,-1.E+34  
-57.5,61.5,-1.E+34  
-56.5,61.5,-1.E+34  
-55.5,61.5,-1.E+34  
-54.5,61.5,-1.E+34  
-53.5,61.5,-1.E+34  
-52.5,61.5,-1.E+34  
-51.5,61.5,-1.E+34  
-50.5,61.5,-1.E+34  
-49.5,61.5,1.19132  
-48.5,61.5,0.0844257  
-47.5,61.5,-1.E+34  
-46.5,61.5,-1.E+34  
-45.5,61.5,0.118367  
-44.5,61.5,-1.E+34  
-43.5,61.5,-1.E+34  
-42.5,61.5,-1.E+34  
-41.5,61.5,-1.E+34  
-40.5,61.5,-1.E+34  
-39.5,61.5,-1.E+34  
-38.5,61.5,-1.E+34  
-37.5,61.5,-1.E+34  
-36.5,61.5,-1.E+34  
-35.5,61.5,-1.E+34  
-34.5,61.5,-1.E+34  
-33.5,61.5,-1.E+34  
-32.5,61.5,-1.E+34  
-31.5,61.5,-1.E+34  
-30.5,61.5,-1.E+34  
-29.5,61.5,-1.E+34  
-28.5,61.5,-1.E+34  
-27.5,61.5,-1.E+34  
-26.5,61.5,-1.E+34  
-25.5,61.5,-1.E+34  
-24.5,61.5,-1.E+34  
-23.5,61.5,-1.E+34  
-22.5,61.5,-1.E+34  
-21.5,61.5,-1.E+34  
-20.5,61.5,-1.E+34  
-19.5,61.5,-1.E+34  
-18.5,61.5,-1.E+34  
-17.5,61.5,-1.E+34  
-16.5,61.5,-1.E+34  
-15.5,61.5,-1.E+34  
-14.5,61.5,-1.E+34  
-13.5,61.5,-1.E+34  
-12.5,61.5,-1.E+34  
-11.5,61.5,-1.E+34  
-10.5,61.5,-1.E+34  
-9.5,61.5,-1.E+34  
-8.5,61.5,-1.E+34  
-7.5,61.5,4.84615  
-6.5,61.5,28.1042  
-5.5,61.5,-1.E+34  
-4.5,61.5,-1.E+34  
-3.5,61.5,-1.E+34  
-2.5,61.5,-1.E+34  
-1.5,61.5,-1.E+34  
-0.5,61.5,-1.E+34  
0.5,61.5,-1.E+34  
1.5,61.5,-1.E+34  
2.5,61.5,-1.E+34  
3.5,61.5,-1.E+34  
4.5,61.5,6.8657  
5.5,61.5,9.68792  
6.5,61.5,7.1717  
7.5,61.5,3.60503  
8.5,61.5,1.97853  
9.5,61.5,4.79305  
10.5,61.5,10.7065  
11.5,61.5,4.74099  
12.5,61.5,1.54428  
13.5,61.5,1.42448  
14.5,61.5,3.08997  
15.5,61.5,4.01535  
16.5,61.5,10.0023  
17.5,61.5,30.8735  
18.5,61.5,-1.E+34  
19.5,61.5,-1.E+34  
20.5,61.5,-1.E+34  
21.5,61.5,44.124  
22.5,61.5,19.3651  
23.5,61.5,67.5021  
24.5,61.5,32.2915  
25.5,61.5,25.3049  
26.5,61.5,14.1709  
27.5,61.5,13.6919  
28.5,61.5,21.0647  
29.5,61.5,12.4071  
30.5,61.5,12.0243  
31.5,61.5,5.1553  
32.5,61.5,3.74077  
33.5,61.5,3.69682  
34.5,61.5,58.9167  
35.5,61.5,4.17049  
36.5,61.5,1.85996  
37.5,61.5,1.89547  
38.5,61.5,1.8404  
39.5,61.5,2.27135  
40.5,61.5,3.33616  
41.5,61.5,4.50363  
42.5,61.5,3.77817  
43.5,61.5,2.62782  
44.5,61.5,2.20967  
45.5,61.5,2.33289  
46.5,61.5,14.1463  
47.5,61.5,8.8116  
48.5,61.5,1.66329  
49.5,61.5,2.84357  
50.5,61.5,41.6935  
51.5,61.5,1.85087  
52.5,61.5,0.955458  
53.5,61.5,0.996525  
54.5,61.5,0.940394  
55.5,61.5,0.934504  
56.5,61.5,0.746355  
57.5,61.5,0.732546  
58.5,61.5,0.784811  
59.5,61.5,1.18834  
60.5,61.5,1.71489  
61.5,61.5,1.95959  
62.5,61.5,2.68469  
63.5,61.5,3.16846  
64.5,61.5,3.16846  
65.5,61.5,3.16846  
66.5,61.5,3.16846  
67.5,61.5,3.16846  
68.5,61.5,3.16846  
69.5,61.5,3.16846  
70.5,61.5,3.16846  
71.5,61.5,3.16846  
72.5,61.5,3.16846  
73.5,61.5,3.16846  
74.5,61.5,3.16846  
75.5,61.5,3.16846  
76.5,61.5,3.16846  
77.5,61.5,3.16846  
78.5,61.5,3.16846  
79.5,61.5,3.16846  
80.5,61.5,3.16846  
81.5,61.5,3.16846  
82.5,61.5,3.16846  
83.5,61.5,3.12987  
84.5,61.5,2.84503  
85.5,61.5,1.27671  
86.5,61.5,0.151499  
87.5,61.5,0.146295  
88.5,61.5,0.135221  
89.5,61.5,0.0916132  
90.5,61.5,0.0767156  
91.5,61.5,0.0220385  
92.5,61.5,0.0478242  
93.5,61.5,0.0495586  
94.5,61.5,0.0458333  
95.5,61.5,0.0246552  
96.5,61.5,0.0210031  
97.5,61.5,0.0210031  
98.5,61.5,0.0210031  
99.5,61.5,0.0210031  
100.5,61.5,0.0210031  
101.5,61.5,0.0210031  
102.5,61.5,0.0210031  
103.5,61.5,0.0210031  
104.5,61.5,0.0213769  
105.5,61.5,0.0240635  
106.5,61.5,0.0262897  
107.5,61.5,0.0263515  
108.5,61.5,0.0263515  
109.5,61.5,0.109239  
110.5,61.5,0.424136  
111.5,61.5,0.474299  
112.5,61.5,0.478029  
113.5,61.5,0.501069  
114.5,61.5,0.509765  
115.5,61.5,0.501993  
116.5,61.5,0.495257  
117.5,61.5,0.453025  
118.5,61.5,0.360194  
119.5,61.5,0.222574  
120.5,61.5,0.226513  
121.5,61.5,0.263261  
122.5,61.5,0.262823  
123.5,61.5,0.1965  
124.5,61.5,0.374334  
125.5,61.5,0.714117  
126.5,61.5,0.844994  
127.5,61.5,1.12751  
128.5,61.5,3.55975  
129.5,61.5,12.9442  
130.5,61.5,2.47834  
131.5,61.5,1.41934  
132.5,61.5,1.14917  
133.5,61.5,1.10951  
134.5,61.5,0.753584  
135.5,61.5,0.27523  
136.5,61.5,0.0958887  
137.5,61.5,0.0942917  
138.5,61.5,0.0854008  
139.5,61.5,0.0687782  
140.5,61.5,0.0502351  
141.5,61.5,0.0501103  
142.5,61.5,0.053091  
143.5,61.5,0.0522975  
144.5,61.5,0.0578003  
145.5,61.5,0.0515086  
146.5,61.5,0.0901689  
147.5,61.5,0.139869  
148.5,61.5,0.140771  
149.5,61.5,0.149331  
150.5,61.5,0.231323  
151.5,61.5,0.369078  
152.5,61.5,0.37164  
153.5,61.5,0.163563  
154.5,61.5,0.0849295  
155.5,61.5,0.0911206  
156.5,61.5,0.0834823  
157.5,61.5,0.0360645  
158.5,61.5,0.0240755  
159.5,61.5,0.0240755  
160.5,61.5,0.0240755  
161.5,61.5,0.0240755  
162.5,61.5,0.0215613  
163.5,61.5,0.0190641  
164.5,61.5,0.0190641  
165.5,61.5,0.0225882  
166.5,61.5,0.0336245  
167.5,61.5,0.041612  
168.5,61.5,0.0536273  
169.5,61.5,0.0619802  
170.5,61.5,0.0663177  
171.5,61.5,0.0663177  
172.5,61.5,0.0663177  
173.5,61.5,0.0663177  
174.5,61.5,0.0531982  
175.5,61.5,0.0327865  
176.5,61.5,-1.E+34  
177.5,61.5,-1.E+34  
178.5,61.5,-1.E+34  
179.5,61.5,-1.E+34  
-179.5,62.5,-1.E+34  
-178.5,62.5,-1.E+34  
-177.5,62.5,-1.E+34  
-176.5,62.5,-1.E+34  
-175.5,62.5,-1.E+34  
-174.5,62.5,-1.E+34  
-173.5,62.5,-1.E+34  
-172.5,62.5,-1.E+34  
-171.5,62.5,-1.E+34  
-170.5,62.5,-1.E+34  
-169.5,62.5,-1.E+34  
-168.5,62.5,-1.E+34  
-167.5,62.5,-1.E+34  
-166.5,62.5,-1.E+34  
-165.5,62.5,0.00137031  
-164.5,62.5,0.346763  
-163.5,62.5,0.278421  
-162.5,62.5,0.0000661493  
-161.5,62.5,0.000346644  
-160.5,62.5,0.0473401  
-159.5,62.5,0.0442466  
-158.5,62.5,-1.E+34  
-157.5,62.5,-1.E+34  
-156.5,62.5,0.00716193  
-155.5,62.5,0.0575189  
-154.5,62.5,-1.E+34  
-153.5,62.5,-1.E+34  
-152.5,62.5,-1.E+34  
-151.5,62.5,-1.E+34  
-150.5,62.5,-1.E+34  
-149.5,62.5,-1.E+34  
-148.5,62.5,-1.E+34  
-147.5,62.5,-1.E+34  
-146.5,62.5,0.0000235423  
-145.5,62.5,0.000156085  
-144.5,62.5,0.0000591646  
-143.5,62.5,-1.E+34  
-142.5,62.5,0.00000515003  
-141.5,62.5,0.0441809  
-140.5,62.5,0.020816  
-139.5,62.5,0.00111862  
-138.5,62.5,0.00198975  
-137.5,62.5,0.00165206  
-136.5,62.5,0.164569  
-135.5,62.5,0.000372024  
-134.5,62.5,0.000462584  
-133.5,62.5,0.0663953  
-132.5,62.5,0.000291783  
-131.5,62.5,0.000167102  
-130.5,62.5,0.0000184189  
-129.5,62.5,-1.E+34  
-128.5,62.5,0.00000432307  
-127.5,62.5,0.0000190962  
-126.5,62.5,0.0000355474  
-125.5,62.5,0.0000413383  
-124.5,62.5,0.0000413383  
-123.5,62.5,0.0000413115  
-122.5,62.5,0.0000413383  
-121.5,62.5,0.0000413383  
-120.5,62.5,0.0000413383  
-119.5,62.5,-1.E+34  
-118.5,62.5,-1.E+34  
-117.5,62.5,-1.E+34  
-116.5,62.5,0.327249  
-115.5,62.5,0.0404136  
-114.5,62.5,5.73707  
-113.5,62.5,-1.E+34  
-112.5,62.5,0.000113772  
-111.5,62.5,0.00132952  
-110.5,62.5,0.0846009  
-109.5,62.5,0.00400554  
-108.5,62.5,0.00272562  
-107.5,62.5,0.00262037  
-106.5,62.5,0.00258881  
-105.5,62.5,0.00225272  
-104.5,62.5,-1.E+34  
-103.5,62.5,-1.E+34  
-102.5,62.5,-1.E+34  
-101.5,62.5,-1.E+34  
-100.5,62.5,-1.E+34  
-99.5,62.5,-1.E+34  
-98.5,62.5,-1.E+34  
-97.5,62.5,-1.E+34  
-96.5,62.5,-1.E+34  
-95.5,62.5,-1.E+34  
-94.5,62.5,-1.E+34  
-93.5,62.5,-1.E+34  
-92.5,62.5,0.966127  
-91.5,62.5,-1.E+34  
-90.5,62.5,-1.E+34  
-89.5,62.5,-1.E+34  
-88.5,62.5,-1.E+34  
-87.5,62.5,-1.E+34  
-86.5,62.5,-1.E+34  
-85.5,62.5,-1.E+34  
-84.5,62.5,-1.E+34  
-83.5,62.5,-1.E+34  
-82.5,62.5,-1.E+34  
-81.5,62.5,-1.E+34  
-80.5,62.5,-1.E+34  
-79.5,62.5,-1.E+34  
-78.5,62.5,-1.E+34  
-77.5,62.5,0.130715  
-76.5,62.5,-1.E+34  
-75.5,62.5,0.85738  
-74.5,62.5,-1.E+34  
-73.5,62.5,-1.E+34  
-72.5,62.5,-1.E+34  
-71.5,62.5,-1.E+34  
-70.5,62.5,-1.E+34  
-69.5,62.5,0.246035  
-68.5,62.5,-1.E+34  
-67.5,62.5,-1.E+34  
-66.5,62.5,-1.E+34  
-65.5,62.5,-1.E+34  
-64.5,62.5,-1.E+34  
-63.5,62.5,-1.E+34  
-62.5,62.5,-1.E+34  
-61.5,62.5,-1.E+34  
-60.5,62.5,-1.E+34  
-59.5,62.5,-1.E+34  
-58.5,62.5,-1.E+34  
-57.5,62.5,-1.E+34  
-56.5,62.5,-1.E+34  
-55.5,62.5,-1.E+34  
-54.5,62.5,-1.E+34  
-53.5,62.5,-1.E+34  
-52.5,62.5,-1.E+34  
-51.5,62.5,-1.E+34  
-50.5,62.5,-1.E+34  
-49.5,62.5,0.218132  
-48.5,62.5,-1.E+34  
-47.5,62.5,-1.E+34  
-46.5,62.5,-1.E+34  
-45.5,62.5,-1.E+34  
-44.5,62.5,-1.E+34  
-43.5,62.5,-1.E+34  
-42.5,62.5,-1.E+34  
-41.5,62.5,-1.E+34  
-40.5,62.5,-1.E+34  
-39.5,62.5,-1.E+34  
-38.5,62.5,-1.E+34  
-37.5,62.5,-1.E+34  
-36.5,62.5,-1.E+34  
-35.5,62.5,-1.E+34  
-34.5,62.5,-1.E+34  
-33.5,62.5,-1.E+34  
-32.5,62.5,-1.E+34  
-31.5,62.5,-1.E+34  
-30.5,62.5,-1.E+34  
-29.5,62.5,-1.E+34  
-28.5,62.5,-1.E+34  
-27.5,62.5,-1.E+34  
-26.5,62.5,-1.E+34  
-25.5,62.5,-1.E+34  
-24.5,62.5,-1.E+34  
-23.5,62.5,-1.E+34  
-22.5,62.5,-1.E+34  
-21.5,62.5,-1.E+34  
-20.5,62.5,-1.E+34  
-19.5,62.5,-1.E+34  
-18.5,62.5,-1.E+34  
-17.5,62.5,-1.E+34  
-16.5,62.5,-1.E+34  
-15.5,62.5,-1.E+34  
-14.5,62.5,-1.E+34  
-13.5,62.5,-1.E+34  
-12.5,62.5,-1.E+34  
-11.5,62.5,-1.E+34  
-10.5,62.5,-1.E+34  
-9.5,62.5,-1.E+34  
-8.5,62.5,-1.E+34  
-7.5,62.5,15.8063  
-6.5,62.5,55.1988  
-5.5,62.5,-1.E+34  
-4.5,62.5,-1.E+34  
-3.5,62.5,-1.E+34  
-2.5,62.5,-1.E+34  
-1.5,62.5,-1.E+34  
-0.5,62.5,-1.E+34  
0.5,62.5,-1.E+34  
1.5,62.5,-1.E+34  
2.5,62.5,-1.E+34  
3.5,62.5,-1.E+34  
4.5,62.5,31.978  
5.5,62.5,28.8746  
6.5,62.5,36.9925  
7.5,62.5,11.8853  
8.5,62.5,3.14902  
9.5,62.5,2.79647  
10.5,62.5,2.63178  
11.5,62.5,1.83739  
12.5,62.5,0.800033  
13.5,62.5,0.838493  
14.5,62.5,1.79323  
15.5,62.5,2.92459  
16.5,62.5,4.21616  
17.5,62.5,33.2675  
18.5,62.5,16.5501  
19.5,62.5,-1.E+34  
20.5,62.5,10.7546  
21.5,62.5,10.7008  
22.5,62.5,15.877  
23.5,62.5,14.2048  
24.5,62.5,7.51169  
25.5,62.5,32.6333  
26.5,62.5,10.6518  
27.5,62.5,25.5478  
28.5,62.5,15.5716  
29.5,62.5,13.6139  
30.5,62.5,16.3955  
31.5,62.5,1.52689  
32.5,62.5,1.36919  
33.5,62.5,5.1758  
34.5,62.5,5.31435  
35.5,62.5,2.34271  
36.5,62.5,1.7384  
37.5,62.5,1.70737  
38.5,62.5,1.80047  
39.5,62.5,1.84351  
40.5,62.5,4.90745  
41.5,62.5,3.20983  
42.5,62.5,1.30883  
43.5,62.5,1.24808  
44.5,62.5,0.967638  
45.5,62.5,0.813244  
46.5,62.5,0.873633  
47.5,62.5,0.802098  
48.5,62.5,0.962844  
49.5,62.5,2.95023  
50.5,62.5,2.12593  
51.5,62.5,0.938267  
52.5,62.5,0.928651  
53.5,62.5,2.47059  
54.5,62.5,3.04082  
55.5,62.5,0.70229  
56.5,62.5,0.324728  
57.5,62.5,0.324728  
58.5,62.5,0.324728  
59.5,62.5,1.83826  
60.5,62.5,3.16846  
61.5,62.5,3.16846  
62.5,62.5,3.16846  
63.5,62.5,3.16846  
64.5,62.5,3.16846  
65.5,62.5,3.16846  
66.5,62.5,3.16846  
67.5,62.5,3.16846  
68.5,62.5,3.16846  
69.5,62.5,3.16846  
70.5,62.5,3.16846  
71.5,62.5,3.16846  
72.5,62.5,3.16846  
73.5,62.5,3.16846  
74.5,62.5,3.16846  
75.5,62.5,3.16846  
76.5,62.5,3.14606  
77.5,62.5,2.42142  
78.5,62.5,2.12101  
79.5,62.5,2.31131  
80.5,62.5,3.03094  
81.5,62.5,2.76469  
82.5,62.5,2.55278  
83.5,62.5,2.00418  
84.5,62.5,1.06049  
85.5,62.5,0.175387  
86.5,62.5,0.0908442  
87.5,62.5,0.0908442  
88.5,62.5,0.0908442  
89.5,62.5,0.0908442  
90.5,62.5,0.0672958  
91.5,62.5,0.0304134  
92.5,62.5,0.0210031  
93.5,62.5,0.0210031  
94.5,62.5,0.0210031  
95.5,62.5,0.0210031  
96.5,62.5,0.0210031  
97.5,62.5,0.0210031  
98.5,62.5,0.0210031  
99.5,62.5,0.0210031  
100.5,62.5,0.0210031  
101.5,62.5,0.0210031  
102.5,62.5,0.0210031  
103.5,62.5,0.0210031  
104.5,62.5,0.0210031  
105.5,62.5,0.0210031  
106.5,62.5,0.0238115  
107.5,62.5,0.0263515  
108.5,62.5,0.0263515  
109.5,62.5,0.176773  
110.5,62.5,0.474097  
111.5,62.5,0.474112  
112.5,62.5,0.474111  
113.5,62.5,0.473666  
114.5,62.5,0.454774  
115.5,62.5,0.44383  
116.5,62.5,0.44383  
117.5,62.5,0.444042  
118.5,62.5,0.450438  
119.5,62.5,0.466635  
120.5,62.5,0.516352  
121.5,62.5,0.532013  
122.5,62.5,0.41033  
123.5,62.5,0.32136  
124.5,62.5,0.328633  
125.5,62.5,0.285611  
126.5,62.5,0.25918  
127.5,62.5,0.267361  
128.5,62.5,14.5292  
129.5,62.5,28.5679  
130.5,62.5,2.02278  
131.5,62.5,1.53674  
132.5,62.5,1.31202  
133.5,62.5,0.931094  
134.5,62.5,0.591905  
135.5,62.5,0.242111  
136.5,62.5,0.10611  
137.5,62.5,0.104766  
138.5,62.5,0.100231  
139.5,62.5,0.0992721  
140.5,62.5,0.0872294  
141.5,62.5,0.09711  
142.5,62.5,0.111149  
143.5,62.5,0.10995  
144.5,62.5,0.112465  
145.5,62.5,0.160767  
146.5,62.5,0.168004  
147.5,62.5,0.164035  
148.5,62.5,0.189449  
149.5,62.5,0.291984  
150.5,62.5,0.304471  
151.5,62.5,0.266612  
152.5,62.5,0.0642539  
153.5,62.5,0.0421896  
154.5,62.5,0.0568411  
155.5,62.5,0.0830646  
156.5,62.5,0.0822918  
157.5,62.5,0.047268  
158.5,62.5,0.0240755  
159.5,62.5,0.0240755  
160.5,62.5,0.0240755  
161.5,62.5,0.0240755  
162.5,62.5,0.0218972  
163.5,62.5,0.0190641  
164.5,62.5,0.0190641  
165.5,62.5,0.0190641  
166.5,62.5,0.0190641  
167.5,62.5,0.0190641  
168.5,62.5,0.0191674  
169.5,62.5,0.0232255  
170.5,62.5,0.0416739  
171.5,62.5,0.0444119  
172.5,62.5,0.0469145  
173.5,62.5,0.048772  
174.5,62.5,0.0353762  
175.5,62.5,0.0327865  
176.5,62.5,0.0327865  
177.5,62.5,0.0327865  
178.5,62.5,0.0327865  
179.5,62.5,0.0327865  
-179.5,63.5,-1.E+34  
-178.5,63.5,-1.E+34  
-177.5,63.5,-1.E+34  
-176.5,63.5,-1.E+34  
-175.5,63.5,-1.E+34  
-174.5,63.5,-1.E+34  
-173.5,63.5,-1.E+34  
-172.5,63.5,-1.E+34  
-171.5,63.5,0.572178  
-170.5,63.5,0.406743  
-169.5,63.5,-1.E+34  
-168.5,63.5,-1.E+34  
-167.5,63.5,-1.E+34  
-166.5,63.5,-1.E+34  
-165.5,63.5,-1.E+34  
-164.5,63.5,-1.E+34  
-163.5,63.5,0.956351  
-162.5,63.5,0.4861  
-161.5,63.5,-1.E+34  
-160.5,63.5,0.135691  
-159.5,63.5,-1.E+34  
-158.5,63.5,-1.E+34  
